"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"150627";"Auto";"Opel";"Ampera";"1,4 HYBRID 111kW NAVI Automatik ";"1G0R86E42CU108841";"F-R 7810";"";"111";"Plug In (Strom, Super)";"Langzeitmiete";"35 kWh";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148681";"Auto";"Ford";"Ka";"1,2 Super 51kW";"WF0UXXLTRUBS04057";"F-R 9062";"";"51";"Super E10";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149188";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJBU17720";"F-R 7216";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149276";"Auto";"Ford";"Ka";"1,2 Super 51kW ";"WF0UXXLTRUBU20567";"F-R 7258";"";"51";"Super (Benzin)";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150867";"Auto";"Opel";"Corsa";"1.3 Diesel 70kW NAVI";"W0L0SDL68D4036554";"F-R 7873";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150374";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW561481";"F-R 7714";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148704";"Auto";"Ford";"Ka";"1,2 Super 51kW";"WF0UXXLTRUBY03705";"F-R 9152";"";"51";"Super E10";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150720";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW593556";"F-R 7817";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150133";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCA81218";"F-R 7605";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149542";"Auto";"Renault";"Megane";"1,5 Diesel 78kW NAVI";"VF1KZ1W0645478415";"F-R 7348";"";"78";"Diesel";"Langzeitmiete";"60 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148746";"Auto";"MCC";"E-Smart";"E-Smart 30 kW ";"WME4513911K465394";"HH-EM 3059";"";"20";"Strom";"Langzeitmiete";"";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150335";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW561485";"F-R 7666";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150418";"Auto";"Peugeot";"iOn";"ELEKTRO 35kW NAVI Automatik 4-Sitzer";"VF31NZKZZCU800672";"F-DB 807";"126356";"35";"Strom";"Langzeitmiete";"";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"150153";"Auto";"Ford";"Ka";"1.3 Diesel 55kW NAVI";"WF0UXXLTRUCG58695";"F-R 7674";"";"55";"Diesel";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150715";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW593552";"F-R 7813";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148783";"Auto";"Opel";"Astra";"1,7 Diesel 81kW NAVI";"W0LPC8EG5B8128375";"F-R 7057";"";"81";"Diesel";"Langzeitmiete";"55 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149728";"Auto";"Peugeot";"iOn";"ELEKTRO 35kW NAVI Automatik 4-Sitzer ";"VF31NZKZZBU802240";"F-DB 9454";"131071";"35";"Strom";"Langzeitmiete";"";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"150585";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW588089";"F-R 7761";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151012";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW609714";"F-R 7891";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150156";"Auto";"Ford";"Ka";"1,3 Diesel 55kW NAVI ";"WF0UXXLTRUCG58629";"F-R 7673";"";"55";"Diesel";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149717";"Auto";"Mercedes";"Vito";"116 Diesel 120kW NAVI";"WDF63970513715448";"F-R 7340";"";"120";"Diesel";"Langzeitmiete";"75 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149729";"Auto";"Peugeot";"iOn";"ELEKTRO 35kW NAVI Automatik 4-Sitzer";"VF31NZKZZBU802657";"F-DB 9450";"131144";"35";"Strom";"Langzeitmiete";"";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"151024";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW609705";"F-R 7896";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150588";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW612904";"F-R 7778";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150740";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW595403";"F-R 7823";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150844";"Auto";"Opel";"Corsa";"1.3 Diesel 70kW NAVI";"W0L0SDL68D4038963";"F-R 7868";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149756";"Auto";"Ford";"Focus";"1,6 Diesel 85kW NAVI";"WF0LXXGCBLCB40443";"F-R 7361";"";"85";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150359";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW560598";"F-R 7696";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149795";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI ";"WF0JXXGAJJCB21754";"F-R 7372";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150753";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW595412";"F-R 7829";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150204";"Auto";"Ford";"Ka";"1,3 Diesel 55kW NAVI ";"WF0UXXLTRUCG58760";"F-R 7681";"";"55";"Diesel";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151157";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW609711";"F-R 7929";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149855";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCR47029";"F-R 7408";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150339";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW561484";"F-R 7670";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150900";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW Automatik 4-Sitzer ";"VF71NZKZZCU903694";"F-DB 9404";"";"35";"Strom";"Langzeitmiete";"";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150625";"Auto";"Opel";"Ampera";"1,4 HYBRID 111kW NAVI Automatik ";"1G0R86E43CU111828";"F-R 7812";"";"111";"Plug In (Strom, Super)";"Langzeitmiete";"35 kWh";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150845";"Auto";"Opel";"Corsa";"1.3 Diesel 70KW NAVI";"W0L0SDL68D4043318";"F-R 7888";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150968";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW588091";"F-R 8470";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150869";"Auto";"Opel";"Corsa";"1.3 Diesel 70kW NAVI";"W0L0SDL68D4035073";"F-R 7863";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150362";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW560026";"F-R 7699";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151011";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW609704";"F-R 7890";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149819";"Auto";"Ford";"Focus";"1.6 Diesel 85kW NAVI";"WF0LXXGCBLCB40432";"F-R 7359";"";"85";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150681";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW580930";"F-R 7756";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151021";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW608695";"F-R 7893";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148790";"Auto";"Opel";"Astra";"1,7 Diesel 81kW NAVI";"W0LPC8EG8B8128211";"F-R 7064";"";"81";"Diesel";"Langzeitmiete";"55 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150373";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW560597";"F-R 7713";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150358";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW560602";"F-R 7695";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150728";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW593551";"F-R 7819";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151072";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW Automatik 4-Sitzer ";"VF71NZKZZCU902853";"F-DB 9391";"77964";"35";"Strom";"Langzeitmiete";"";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"150082";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW537375";"F-R 7600";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151041";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI ";"VF7SA9HPKCW608689";"F-R 7901";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151231";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW612905";"F-R 8034";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150367";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW560027";"F-R 7706";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149872";"Auto";"Ford";"Focus";"1,6 Diesel 85kW NAVI";"WF0LXXGCBLCB71287";"F-R 7419";"";"85";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150303";"Auto";"Opel";"Corsa";"1,3 Diesel 70KW NAVI";"W0L0SDL68C4201500";"F-R 7735";"";"70";"Diesel";"Langzeitmiete";"42 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150873";"Auto";"Opel";"Corsa";"1.3 Diesel 70kW NAVI";"W0L0SDL68D4036389";"F-R 7865";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150419";"Auto";"Peugeot";"iOn";"ELEKTRO 35kW NAVI Automatik 4-Sitzer";"VF31NZKZZCU800526";"F-DB 805";"126358";"35";"Strom";"Langzeitmiete";"";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"151336";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI ";"VF7SA9HPKCW587023";"B-R 1025";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149940";"Auto";"Opel";"Ampera";"1,4 HYBRID 111kW NAVI Automatik ";"1G0R86E47CU106714";"F-DB 670";"";"111";"Plug In (Strom, Super)";"Langzeitmiete";"35 kWh";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150337";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW561476";"F-R 7668";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151226";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW612343";"F-R 8027";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150579";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW581861";"F-R 7745";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151056";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW608693";"F-R 7906";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148807";"Auto";"Opel";"Insignia";"2.0 Diesel 118kW NAVI";"W0LGM8EM5B1210294";"F-R 7044";"";"118";"Diesel";"Langzeitmiete";"70 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149992";"Auto";"Mercedes";"C-Klasse";"200 Diesel 100kW NAVI";"WDD2042011F876298";"F-R 7587";"";"100";"Diesel";"Langzeitmiete";"66 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150899";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW Automatik 4-Sitzer ";"VF71NZKZZCU903214";"F-DB 9408";"";"35";"Strom";"Langzeitmiete";"";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151028";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW608691";"F-R 7916";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151064";"Auto";"Opel";"Astra";"1.7 Diesel 81kW NAVI";"W0LPD8EK1D8019948";"F-R 7962";"";"81";"Diesel";"Langzeitmiete";"56 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"148872";"Auto";"Opel";"Astra";"1,7 Diesel 81kW NAVI";"W0LPC8EG5B8127789";"F-R 9176";"";"81";"Diesel";"Langzeitmiete";"55 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151340";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI ";"VF7SA9HPKCW590767";"B-R 1187";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149993";"Auto";"Mercedes";"C-Klasse";"200 Diesel 100kW NAVI";"WDD2042011F878121";"F-R 7588";"";"100";"Diesel";"Langzeitmiete";"66 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150967";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI ";"VF7SA9HPKCW588090";"F-R 7759";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151059";"Auto";"Opel";"Astra";"1.7 Diesel 81kW NAVI";"W0LPD8EK0D8019665";"F-R 7956";"";"81";"Diesel";"Langzeitmiete";"56 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151136";"Auto";"Mercedes";"Vito";"116 Diesel 120kW extralang";"WDF63960513787756";"F-R 7968";"";"120";"Diesel";"Langzeitmiete";"75 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150128";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCA81238";"F-R 7718";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150123";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCA81243";"F-R 7651";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151009";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW588999";"F-R 7769";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151061";"Auto";"Opel";"Astra";"1.7 Diesel 81kW NAVI";"W0LPD8EKXD8020693";"F-R 7958";"";"81";"Diesel";"Langzeitmiete";"56 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149039";"Auto";"Ford";"Ka";"1,2 Super 51kW NAVI";"WF0UXXLTRUBJ13374";"F-R 7148";"";"51";"Super E10";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151350";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW596393";"B-R 1279";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150368";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW560589";"F-R 7709";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150346";"Auto";"Fiat";"500";"ELEKTRO 51kW Automatik";"ZFA31200000753169";"F-R 7702";"";"51";"Strom";"Langzeitmiete";"";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151077";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW";"VF7SA9HPKCW609210";"F-R 7918";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151083";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW Automatik 4-Sitzer ";"VF71NZKZZCU903164";"F-DB 9136";"";"35";"Strom";"Langzeitmiete";"";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149273";"Auto";"Ford";"Ka";"1,2 Super 51kW ";"WF0UXXLTRUBU20440";"F-R 7255";"";"51";"Super (Benzin)";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151161";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW611300";"F-R 7922";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150684";"Auto";"Citroën";"DS3";"1,6 Diesel 66kW NAVI";"VF7SA9HPKCW586101";"F-R 7757";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150626";"Auto";"Opel";"Ampera";"1,4 HYBRID 111kW NAVI Automatik ";"1G0R86E43CU112073";"F-R 7811";"";"111";"Plug In (Strom, Super)";"Langzeitmiete";"35 kWh";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150352";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW560606";"F-R 7659";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149278";"Auto";"Ford";"Ka";"1,2 Super 51kW";"WF0UXXLTRUBU20628";"F-R 7260";"";"51";"Super E10";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151228";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW612341";"F-R 8026";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151356";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW598305";"B-R 1336";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151385";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW612338";"F-R 8030";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150158";"Auto";"Ford";"Ka";"1.3 Diesel 55kW NAVI";"WF0UXXLTRUCG58805";"F-R 7687";"";"55";"Diesel";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150132";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCA81246";"F-R 7652";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149335";"Auto";"Ford";"Focus";"1,6 Diesel 85kW NAVI";"WF0LXXGCBLBJ35462";"F-R 7282";"";"85";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151331";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI ";"VF7SA9HPKCW613454";"F-R 7789";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151065";"Auto";"Opel";"Astra";"1,7 Diesel 81kW NAVI";"W0LPD8EKXD8020662";"F-R 7963";"";"81";"Diesel";"Langzeitmiete";"55 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151081";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW608688";"F-R 7913";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150727";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW593550";"F-R 7818";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150864";"Auto";"Opel";"Corsa";"1.3 Diesel 70kW NAVI";"W0L0SDL68D4038975";"F-R 7859";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149721";"Auto";"Mercedes";"Vito";"116 Diesel 120kW NAVI";"WDF63970513715297";"F-R 7342";"";"120";"Diesel";"Langzeitmiete";"75 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151087";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW Automatik 4-Sitzer ";"VF71NZKZZCU903312";"F-DB 9134";"126535";"35";"Strom";"Langzeitmiete";"";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"151232";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW612336";"F-R 8023";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151782";"Auto";"Mercedes";"C-Klasse";"200 Diesel 100kW NAVI";"WDD2042011F854412";"F-R 8172";"";"100";"Diesel";"Langzeitmiete";"66 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150169";"Auto";"Ford";"Ka";"1,2 Super 51kW NAVI";"WF0UXXLTRUCG58823";"F-R 7615";"";"51";"Super (Benzin)";"Langzeitmiete";"35 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149762";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCB21755";"F-R 7373";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150360";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW560590";"F-R 7697";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151352";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW596856";"B-R 1306";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151827";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW NAVI Automatik 4-Sitzer ";"VF71NZKZZCU905692";"F-R 8207";"";"35";"Strom";"Langzeitmiete";"";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150752";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW595409";"F-R 7828";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"149878";"Auto";"Ford";"Focus";"1,6 Diesel 85kW NAVI";"WF0LXXGCBLCB71297";"F-R 7426";"";"85";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"150136";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCA81236";"F-R 7648";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151152";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW609713";"F-R 7924";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151153";"Auto";"Citroën";"DS3";"1,6 Diesel 68kW NAVI";"VF7SA9HPKCW609709";"F-R 7925";"";"68";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"153200";"Auto";"Mercedes";"C-Klasse";"200 Diesel 100kW NAVI";"WDD2042011F860732";"F-R 8226";"";"100";"Diesel";"Langzeitmiete";"66 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"151089";"Auto";"Citroën";"C-Zero";"ELEKTRO 35kW Automatik 4-Sitzer ";"VF71NZKZZCU903509";"F-DB 9132";"116152";"35";"Strom";"Langzeitmiete";"";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"150081";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0JXXGAJJCA81227";"F-R 7653";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
